Position,Shannon_Entropy,Rolling_Average
138,0.6500224216483541,0.9544804769993155
139,0.6500224216483541,0.9378138103326487
140,0.6500224216483541,0.9378138103326489
141,0.6500224216483541,0.9544804769993155
142,0.6500224216483541,0.937813810332649
143,0.9182958340544896,0.9544804769993156
144,0.9182958340544896,0.9378138103326489
145,0.9182958340544896,0.9448397131464844
146,1.2516291673878228,0.975449574281634
147,0.9182958340544896,1.0352704204327672
148,1.2516291673878228,1.1094661776550954
149,0.9182958340544896,1.1633348902514016
150,1.2516291673878228,1.2354473624531643
151,1.2516291673878228,1.306297816128626
152,0.9182958340544896,1.3683316616883234
153,1.2516291673878228,1.413946558593192
154,0.9182958340544896,1.467753763572086
155,1.3921472236645345,1.490690680271378
156,1.5304930567574824,1.464778891678884
157,1.8464393446710154,1.5005535713187346
158,2.133937566094917,1.4896484244997192
159,1.7273966735744792,1.5167706181016891
160,2.0922718656836103,1.5419426864375314
161,2.0670314951575843,1.5673263235960617
162,1.890699332842307,1.610375267594072
163,1.8305937721518586,1.636707964934287
164,1.994439933632372,1.6746646290995237
165,1.3770341680403249,1.7039464816455314
166,0.7333933955379484,1.6906306659736636
167,1.6337894268514987,1.6696421542870845
168,1.033526231007518,1.6535779985752685
169,1.4607397060938814,1.664702244645125
170,1.755070534104673,1.6469674946672384
171,1.7593019105584282,1.6318429494728375
172,1.779274714014696,1.637625300092859
173,1.7782831141921223,1.6331498348567817
174,1.677429117359225,1.6182137947404427
175,1.9777842745846868,1.6478408693816675
176,1.264176743320129,1.7119192278663704
177,1.4266691109394323,1.6891613943039985
178,1.812654451858599,1.7345092930939436
179,1.9498815949716115,1.7649342259979808
180,1.7375768661258781,1.7839939541969354
181,1.7645405912695658,1.8002190248842147
182,2.0063463452427333,1.8020432717850887
183,1.7410844674303139,1.8040469437198545
184,1.6957191313055926,1.8043971844919966
185,1.9695756608648196,1.801515532910307
186,2.014960565232001,1.8401580694739121
187,1.1786327556040639,1.8572012778613989
188,1.9404842068064214,1.8456832633177496
189,2.069238364174614,1.7820857304647806
190,2.1362650980837787,1.731325117523585
191,2.0838033243040166,1.6796430271904668
192,1.8157596520321804,1.610571485470875
193,1.8183565528874295,1.5629418355855145
194,1.6844339328020732,1.5425229728400116
195,1.9201512429508965,1.5091006005296714
196,2.0370274745922226,1.48132111182129
197,1.767533278689167,1.514367284186173
198,1.5822941609856085,1.5219523749922494
199,0.6779309379122368,1.5311361661737406
200,0.72236460730197,1.5207799086532787
201,0.7308987846071984,1.5081652741664247
202,0.6249155108508989,1.5228332787480614
203,0.7884914697230971,1.5199610570950068
204,1.2873418763955422,1.544103527281906
205,1.3011282146580156,1.5497641013199182
206,1.4593707910643703,1.5317914468933194
207,1.8395562029017305,1.539773003866927
208,2.0921860229279474,1.5612436318090288
209,2.25291418780444,1.6214814070778298
210,1.9291399476745401,1.6749906696879147
211,1.8315106345669359,1.7297739195534405
212,2.109119743664912,1.7891843153540425
213,1.7609121198263376,1.8434088528989026
214,2.1672833365400566,1.8299120150263282
215,2.033362723711143,1.8221201455677645
216,1.6775743860602403,1.816313332600889
217,1.927164418161318,1.729864564694297
218,2.0117067198276466,1.6307843057863933
219,1.882686443288254,1.5236676386346664
220,1.7925498595036724,1.432739683489434
221,1.8265637819177118,1.3466931939995814
222,1.8131234268629408,1.2467662490548301
223,1.872982220620297,1.1642496853020077
224,1.0174051189440556,1.0614145607134993
225,1.1452908254867367,0.9652754667664366
226,1.3432345317268641,0.886925789701919
227,0.11058084476988708,0.7960966110323466
228,0.11058084476988708,0.7010403172794586
229,0.11058084476988708,0.6124350373535402
230,0.11058084476988708,0.5283365866168509
231,0.11058084476988708,0.44253743975946
232,0.11058084476988708,0.35741031065480766
233,0.11058084476988708,0.2692902418622871
234,0.11058084476988708,0.22394902815357848
235,0.11058084476988708,0.1722135291177359
236,0.11058084476988708,0.11058084476988708
237,0.11058084476988708,0.11058084476988708
238,0.11058084476988708,0.11058084476988708
239,0.11058084476988708,0.11058084476988708
240,0.11058084476988708,0.11058084476988708
241,0.11058084476988708,0.11058084476988708
242,0.11058084476988708,0.11058084476988708
243,0.11058084476988708,0.11058084476988708
244,0.11058084476988708,0.11809494801375306
245,0.11058084476988708,0.12560905125761904
246,0.11058084476988708,0.13514880707660523
247,0.11058084476988708,0.1446885628955914
248,0.11058084476988708,0.2259285277834085
249,0.11058084476988708,0.29289532359096127
250,0.11058084476988708,0.37069484368206657
251,0.11058084476988708,0.43183773670755776
252,0.11058084476988708,0.49178232703526936
253,0.11058084476988708,0.5873902450746308
254,0.2608629096472068,0.6759515615272869
255,0.2608629096472068,0.7544284072845158
256,0.30137596114961074,0.8358124297265592
257,0.30137596114961074,0.9178214037456603
258,1.7353801425262279,0.9716010870328786
259,1.4499167609209436,1.0102534957350588
260,1.666571246591992,1.0361365418659538
261,1.3334387052797112,1.0519757514518753
262,1.3094726513241177,1.0647651093356134
263,2.022739205557117,1.0775544672193513
264,1.8818071738230073,1.0848260171506463
265,1.6801177599144668,1.0984627566460978
266,1.7382612936107547,1.1231059927414493
267,1.750760325151911,1.1449230443948513
268,1.1861745105142498,1.1540207669475433
269,0.883629018813493,1.1590399435374412
270,0.6282417673877871,1.1765884983252557
271,0.427365036488314,1.159369472587645
272,0.36636800244464723,1.167590843847278
273,0.36636800244464723,1.1290556498552367
274,0.4062939082731033,1.1293329842159194
275,0.5335976995562386,1.1323049155310199
276,0.7942406830566408,1.1435771831780912
277,0.7377169942176535,1.111336509269987
278,1.9173345935800636,1.1045115342886647
279,1.550300292718901,1.1183001359361382
280,2.017542342348289,1.145957668080777
281,0.9890581905274931,1.1427072104037375
282,1.4739000765167762,1.1425066044288807
283,1.2520353257162942,1.1399880609555697
284,1.8873538610366627,1.1377911596892907
285,1.7395563862164733,1.1292290688588547
286,1.9637066465521813,1.1022791403655323
287,1.1059468469898261,1.078155396314159
288,1.0496750108878086,0.9970185490819249
289,1.159401051762958,0.9322656401054893
290,1.181392410280568,0.8441506286475844
291,0.36235588294751797,0.8074598247807196
292,0.36235588294751797,0.7465269266143904
293,0.31599713297842463,0.6966872659880854
294,0.36235588294751797,0.637866043358027
295,0.36235588294751797,0.5971007017040889
296,0.2552421131901918,0.5451278470333649
297,0.2552421131901918,0.5396864701634806
298,0.2945976489353842,0.5699846884875315
299,0.2552421131901918,0.5820821268679819
300,0.2552421131901918,0.5937157237757376
301,0.2552421131901918,0.6408464987862358
302,0.2552421131901918,0.6978958830468273
303,0.2552421131901918,0.7586354647793263
304,0.710929408435495,0.8117834490832955
305,0.9242495531377107,0.8064277605954292
306,0.9242495531377107,0.8658457522456044
307,0.9971193095921399,0.9143890811945707
308,1.6556393773688272,0.9696094754280076
309,1.4013498193719665,1.0250416889577108
310,1.4140643484356756,1.0270094657449702
311,1.304971383157482,1.0624000893140515
312,1.503343568159348,1.0963703281054868
313,1.5307887676284038,1.1343233876198617
314,1.4253155690269033,1.1955320790188424
315,0.2552421131901918,1.23032922623716
316,1.4436019461937,1.2782002941801924
317,1.2261086921695152,1.3378284097239814
318,1.3990055336041203,1.3683003658971118
319,1.3638863837842545,1.3831614654017637
320,0.2945976489353842,1.4247631599547341
321,0.9630545845718173,1.4733541079766743
322,0.9346468890188954,1.5060231306354732
323,1.0143033034776843,1.5348031245389204
324,1.9351032364151095,1.5719128262206943
325,1.6201924975040658,1.6569697894054785
326,1.8816709119983632,1.687298184688914
327,2.189681620467919,1.7340562078301065
328,2.265078500831435,1.7354284498381864
329,1.6985718094650075,1.73931159801831
330,2.2460982394950846,1.7973496406812615
331,2.276790343596281,1.8194065773646861
332,2.156724021335325,1.8325323410742853
333,2.106388645697355,1.8341121832179195
334,2.1675096026623772,1.774481659945532
335,1.9563813768858702,1.7223610526832833
336,2.050169851862417,1.6491707202056585
337,2.1612691549933687,1.5648052044172314
338,1.4264503737657186,1.4786099062318705
339,1.441549347386719,1.419863102827622
340,1.455358502194411,1.333700634853224
341,1.4041933182403115,1.2498836849162496
342,1.1971621632108815,1.190565074917368
343,1.0459001463503723,1.153362006495973
344,0.742492770967362,1.112898316947839
345,0.5777803522590932,1.1144674848803855
346,0.4178642624458584,1.0996432923483523
347,0.5023713046993795,1.078751884007382
348,0.5411725371242171,1.079931114563864
349,0.5236357413800407,1.0952349810456732
350,0.5228488800071195,1.1160957651064476
351,0.6004513448567947,1.1484163641150522
352,0.9703518213576923,1.1569512848744634
353,1.362327277269459,1.1620126165700218
354,1.3582358116996942,1.2005165597057994
355,1.9877647355368027,1.238821564317564
356,1.7536860012217557,1.3064911346762702
357,1.7434409881739568,1.3726942991974842
358,1.4500349848953529,1.4507506614907433
359,1.7476266770229025,1.5242434668488385
360,1.872574183409904,1.5903237602206783
361,2.0506052984124046,1.6638157701405099
362,1.3678605783991067,1.7156526857072811
363,1.1471267802615424,1.717097490874528
364,1.512571633682912,1.7466710491293838
365,1.3438804444943837,1.748041019362589
366,1.771255669619985,1.7655443404596673
367,1.826434595123658,1.7763680094404997
368,2.102299782989398,1.8014200131175617
369,1.9934918485419482,1.7972313500644355
370,1.8444547474439117,1.7935377189423352
371,2.070291543253425,1.762956073420309
372,2.0070901326931248,1.7930713449682547
373,1.3912233806143843,1.8254652238944424
374,1.9497069767968211,1.8346254400943203
375,2.0151641402008997,1.8516680067441924
376,2.1037524231633284,1.8509834167692563
377,1.9599143677906028,1.8483912233686468
378,1.9510750584365948,1.824061783239382
379,1.6638534159603744,1.8073506215716413
380,1.7987015609679,1.7856796212472574
381,1.4389723879718797,1.7538166005233489
382,1.9701660093580153,1.7173417858331963
383,1.7950043587852997,1.697978648043455
384,1.6957759576804654,1.6097495372086414
385,1.6847317774918351,1.5550925430480034
386,1.757563870121266,1.483610720316886
387,1.7745907271114671,1.4178828820586538
388,1.6157109804041054,1.3748171916198042
389,1.6592686151871279,1.346333894695462
390,1.4110347409562298,1.3188684370057113
391,1.4330311287752562,1.308957622436123
392,1.277593838890077,1.2756929060783748
393,1.003960624819563,1.2480260743386886
394,0.1851247601005459,1.2491559570073154
395,0.9220242569881387,1.2570651904315049
396,0.6741159685409769,1.263576811464312
397,0.6453576026259569,1.2761706572827092
398,1.0897612496596039,1.2846341099089567
399,1.0941874774735365,1.275797316609086
400,1.2493924071728868,1.2611288840205488
401,1.2407560965801097,1.300996876572168
402,1.3048716822030448,1.3289649928035838
403,1.241667723991574,1.3600727288870267
404,1.718373611052999,1.4290503338257203
405,1.842916445975625,1.457719303275813
406,1.8877962907774135,1.5025060527930656
407,2.026467643479406,1.5711410192532116
408,1.7849800329290633,1.629081101319434
409,1.4825327491897122,1.6807271915778823
410,1.1176660891854886,1.7103367480031237
411,2.230390979807641,1.7378637060992381
412,1.8369561635183898,1.7500706645777626
413,1.626115346488421,1.7517251089627066
414,1.564676858874416,1.7366140477391618
415,1.4954036459899893,1.6858124752600947
416,1.5698509588860343,1.6161959970860011
417,2.0180569318288772,1.551997253460399
418,2.2485628909840534,1.49599276711983
419,2.1271092826425053,1.4272057312791364
420,1.8415835356777142,1.3766620284386544
421,1.7912952585023962,1.2704820810670647
422,1.5490108517735388,1.183973874509937
423,1.2747566116904487,1.1080077088043083
424,1.416152386582107,1.0351134674793798
425,0.826884996394287,0.9656828867986723
426,0.4954667272955336,0.8925299404731628
427,0.742492770967362,0.7969666955005102
428,0.6648903061176867,0.6898781525700997
429,0.10679203237584187,0.5888622900567664
430,0.10679203237584187,0.5021227148916727
431,0.10679203237584187,0.43047991127781965
432,0.10679203237584187,0.37095132800040914
433,0.10679203237584187,0.327075518348395
434,0.10679203237584187,0.27472146924757246
435,0.10679203237584187,0.2666930805561498
436,0.10679203237584187,0.27188709299419755
437,0.10679203237584187,0.27417238348563167
438,0.10679203237584187,0.33989029491020695
439,0.10679203237584187,0.44304670541650426
440,0.10679203237584187,0.5174887774306123
441,0.3584391862253269,0.6083022354907992
442,0.3584391862253269,0.7013715164508947
443,0.39724041865016446,0.7685252625946453
444,0.36907140456565746,0.8761298909921479
445,0.666317222565834,0.9804557176993043
446,0.5993469760564893,1.0701387764854502
447,0.7881985807960455,1.1724458712983756
448,1.9792485346091926,1.279030571041104
449,2.169920242501788,1.3431046687963395
450,1.5956334726580028,1.422755128791824
451,1.9230611935795796,1.5058862849117371
452,1.96817765157775,1.5940690402256215
453,1.449866955250857,1.6631670850990847
454,2.2588846003258913,1.7519326361286989
455,2.1933085665189713,1.8192778531977098
456,1.9004532080987617,1.8916141805674596
457,2.1529339286343467,1.9557498923546273
458,2.2384860272304103,1.955391302321824
459,1.3882739874805514,1.9539419552315316
460,1.6998012322855318,1.9763749419917693
461,2.021062308623593,1.98031157561382
462,2.122094292503011,1.9809610162107727
463,1.7792013161194276,1.9822277175536378
464,2.144382425157942,1.95397151690432
465,2.013221563946046,1.9246036582086101
466,2.046073523451494,1.9087015746752836
467,2.070912816539401,1.9008974320473453
468,1.9720767339531262,1.8926515351976605
469,2.140933300695938,1.8853859778021114
470,2.0442932078627676,1.8766722979640371
471,2.0017938660205834,1.8551242949257578
472,1.9811664635168011,1.8530170943413036
473,1.4752009821081644,1.8790421323465654
474,1.693760587339536,1.887538268927549
475,1.6059513926047753,1.9021444884577599
476,1.582411537432228,1.9037389436121324
477,1.996851076075579,1.9018629866441839
478,2.0735680902367104,1.8485082195239566
479,1.2429628395695698,1.7960853020530627
480,1.5255276355240324,1.7420368473468506
481,1.5901022478580114,1.6934706283828422
482,2.079950280813934,1.6386621354568731
483,2.299702076224672,1.6208002804178814
484,2.3143051567776123,1.564703259233238
485,2.3053459545502566,1.5141145036703585
486,2.077962626538948,1.4621960460921917
487,2.0333936771804324,1.3909445004707464
488,0.9049813915485814,1.3154488151599129
489,1.0924749512780607,1.2778177483385098
490,0.9633241137385219,1.234913814096277
491,1.0304694867404198,1.1935413943569793
492,0.8849966049974196,1.126287684080997
493,1.117963881328331,1.0410113943371222
494,0.5718201636466685,0.9613066558808712
495,0.5941762813471798,0.881848145553034
496,0.5440423858688908,0.8173318898394614
497,0.5718201636466685,0.7541794201369839
498,0.5636543840200454,0.7495970446140653
499,0.4903415031415078,0.7390113473354185
500,0.6674489506793742,0.72418853086304
501,0.7626538530720595,0.7139600484603409
502,0.7348760752942817,0.714067473541271
503,0.5941762813471798,0.7029329062196533
504,0.7202103876525916,0.6796214498560795
505,0.7161757479935178,0.7353236167980408
506,0.7876375122674991,0.7964843815512469
507,0.7703442831308807,0.8485533234727279
508,0.8133338810902131,0.9088669580423355
509,0.8807610057051205,0.9664825238032817
510,0.6668677842909517,1.0124285078947926
511,0.8258998386864362,1.0513520366702478
512,0.8871451066160219,1.0841029657522732
513,0.8952725348959781,1.1282526101306536
514,0.10559103637519526,1.166454008491912
515,1.7082196201864073,1.1359247729109958
516,1.7672576809330098,1.2005888449716193
517,1.613199002076289,1.2642484036041046
518,1.7699270754121976,1.323996055432152
519,1.6426528183604303,1.3803339638575893
520,1.586368632509589,1.4540166361291136
521,1.5411244285811636,1.4898488717914327
522,1.389894656934791,1.5487125804155197
523,1.4771691689147797,1.5929818819869552
524,1.4842383548777691,1.6679491221933822
525,0.10559103637519526,1.6788233028574955
526,2.080918953479965,1.6786851078612872
527,2.0435354557805905,1.6662897128430239
528,2.0082869176511586,1.668284613553911
529,2.00751917421387,1.674316760633913
530,2.1405212297214318,1.6699309234731008
531,1.5425445519328242,1.7020578719306685
532,2.0644192790977627,1.7347870572259054
533,1.780658566324685,1.7531321464668395
534,1.604935840503733,1.7685900033499646
535,1.9257032334686746,1.869864065815479
536,1.764493781008849,1.8696215112974428
537,1.3652911017110168,1.869001634396204
538,1.8098250896299484,1.8778264771925883
539,1.7632957599604657,1.8861630820008426
540,1.4986518892933398,1.8827376424223872
541,2.1836633977325164,1.9056174067828
542,2.0444783628395333,1.9063565940581264
543,1.8440709537334627,1.9256099989793178
544,1.7933954925402715,1.9494119711004263
545,2.1310722856854856,1.953013109818728
546,2.0760678631192353,1.962787504826617
547,2.031137917755812,1.9985873846403883
548,2.1847837735788427,2.0063211543712884
549,2.174251270378961,2.0188936246848033
550,2.072012438152318,2.043201519372303
551,2.0001398391410863,2.028232544613565
552,2.079203024604289,2.0314499454303943
553,2.1657266647485085,1.9496745808350968
554,2.080975282925906,1.8652257601083537
555,1.9977260078347086,1.7638930997243498
556,1.9599816811666249,1.6653106604686585
557,2.081288697986454,1.5689747184811382
558,1.964500484247949,1.464956483702467
559,2.0147451662307687,1.3614648740837887
560,1.9848097830433336,1.2630852060764435
561,1.884283902557758,1.1682991680196593
562,2.1088263791761137,1.0695599706897152
563,0.20856366182751823,0.9664945913525601
564,0.10441907800540785,0.8676667811065351
565,0.10441907800540785,0.7730014346150711
566,0.10441907800540785,0.6840606706344171
567,0.10441907800540785,0.6007969242834147
568,0.10441907800540785,0.5206328625919402
569,0.10441907800540785,0.43932642981502285
570,0.10441907800540785,0.3576298569494207
571,0.10441907800540785,0.2861244509249952
572,0.10441907800540785,0.21410343640245988
573,0.10441907800540785,0.3040837613193561
574,0.10441907800540785,0.4020580946909952
575,0.10441907800540785,0.49830834682277264
576,0.18116640155354563,0.6017776314259204
577,0.41601377096640535,0.708730554124914
578,0.36121925041846015,0.8003365912074087
579,0.38861651069243275,0.9095758609734421
580,0.3508783257312894,1.0177491953991589
581,0.4541757820692427,1.1280054518584608
582,0.6684060887254096,1.2227217004154602
583,2.0081701601654425,1.3204403269093095
584,2.0639057454381895,1.4053237275945223
585,2.029424120640958,1.5017010865938756
586,2.173804770068363,1.5481371533082444
587,2.243477531985279,1.56979439540719
588,1.9365398196553023,1.6185961237237882
589,2.2892044733260786,1.6714082517985087
590,2.267885766519742,1.7265127579258261
591,2.3095442071914443,1.7490372203811533
592,1.9987440491453952,1.753753160563588
593,2.0587916078823945,1.6925833906496623
594,1.8020870917096659,1.6248530229759859
595,2.031966257992475,1.5554086885910379
596,1.109887735840922,1.4859571881819666
597,0.8491586129453134,1.4094471997120679
598,1.3372538167504286,1.3395571044726315
599,1.4448590721868404,1.2595814135418855
600,1.452968448277642,1.1731240209592273
601,0.9046650311757781,1.084583706342984
602,0.7627248923741056,1.011583399629043
603,0.7847747618869386,0.9355807149782525
604,0.7092983919646518,0.8724132561360985
605,0.6405374329419959,0.8034125667239757
606,0.7847747618869386,0.7748550756752586
607,0.7132777625872999,0.759334040771322
608,0.5387379148665815,0.7194082456771297
609,0.6896906547111551,0.6759798651286595
610,0.5387379148665815,0.6353583143618772
611,0.5387379148665815,0.622151934450188
612,0.5387379148665815,0.6160425614785826
613,0.5387379148665815,0.6056183964451074
614,0.5387379148665815,0.6431010150000603
615,0.6519524697500116,0.6748157324380225
616,0.5387379148665815,0.739260074659719
617,0.5387379148665815,0.8065959256471015
618,0.5387379148665815,0.8703935569073753
619,0.5762914612174369,0.841129978072088
620,0.6405374329419959,0.9185093845668909
621,0.6405374329419959,0.9983578524094234
622,0.6405374329419959,1.084504404872462
623,0.5762914612174369,1.1594366352343406
624,1.4589507630637102,1.2280829668531958
625,1.2748317817012402,1.2922274491448742
626,2.0736616063208686,1.3539632430252821
627,2.0599947823349476,1.359053218929053
628,1.8146905400720592,1.3881640167298002
629,0.10441907800540785,1.4502682129322113
630,2.08632604476264,1.4831924407199906
631,2.1357072717172336,1.51026200002249
632,2.2616689641273493,1.5637107901930059
633,2.037382522104156,1.6461533781896112
634,1.9116645472436895,1.6759239243785256
635,1.934842115583573,1.7112728286987828
636,1.773453792474744,1.714235132982672
637,0.6405374329419959,1.6868492603405616
638,1.1209538708815296,1.6632229202754285
639,1.8183753852656548,1.7253931525219883
640,1.299021988697583,1.6888951583670422
641,1.1819286189919884,1.6447975639818488
642,1.7095132363523107,1.5420282704732489
643,2.225143221149544,1.4542588089435204
644,2.0543616868419954,1.4013917723474119
645,1.9818098681063847,1.351004501694208
646,2.132907691998654,1.3012985848138463
647,1.512277329492738,1.3082384859101222
648,1.3421637387693983,1.2875189207495226
649,1.3478237229366041,1.2338434601779174
650,1.3563661616637124,1.182992025318518
651,1.253755384013372,1.1379952589443982
652,0.2062830939553485,1.0576833513553645
653,0.28199329150959274,0.9958936297162009
654,0.8543238153215172,0.9463658057412839
655,0.9270967025194929,0.8990859483923594
656,0.7793354548675129,0.844067318328366
657,0.7793354548675129,0.8244088360900512
658,0.7065625676695372,0.8178132285219301
659,0.744866173833546,0.8132778183835299
660,0.28199329150959274,0.8144335695930524
661,0.28199329150959274,0.8546936316202185
662,0.10327508457163546,0.9563369464737705
663,0.9893487883662697,1.0193686151600223
664,1.0638052073436608,1.0357285426580738
665,1.0362127211278982,1.0443919977910983
666,1.0325350907187858,1.0907431036727668
667,1.1191076847264438,1.1492675346432448
668,1.2102515874069715,1.1806470293952367
669,1.2571155201686002,1.2190743430517743
670,1.3794811858541633,1.303640043176823
671,2.0589566245566937,1.3964946192795034
672,2.2391493910263915,1.4952502434040844
673,1.5426266652346274,1.55453799032744
674,1.1815223652825477,1.6042524633363187
675,1.1003658051799836,1.6393797397577703
676,1.7063575725008864,1.682129131597676
677,1.949824074277071,1.7008096810410955
678,1.3341524627093764,1.739458867625507
679,1.5134124469642947,1.7478837535375995
680,1.9733072940105645,1.774492185890588
681,2.1390848135631995,1.7564707901372867
682,2.0783875670632566,1.6908354748474879
683,2.1751037268333815,1.655052281080503
684,2.0580946675212286,1.6443247046216185
685,1.7387582495569394,1.630612693014657
686,1.8875229275169016,1.5917252882615647
687,1.4927186735948241,1.5456429810914543
688,1.983235319095211,1.5272838997612281
689,1.425613238410451,1.5054893931827047
690,1.9116498329139304,1.4444839280356514
691,1.6985287094906694,1.3858782291627343
692,0.9264430852304103,1.3299369558000733
693,0.826962789894938,1.274190174069214
694,0.9669708361048521,1.2177159145651049
695,0.8261255730407476,1.1580190060019253
696,0.9286094774390435,1.090883863540748
697,1.0281779308748633,1.0434889337756743
698,0.9669708361048521,0.9669083089300136
699,1.0775223153938258,0.9228686509241587
700,0.7531979910695014,0.8567198067727491
701,0.9669708361048521,0.7943745124073158
702,0.9595620998100345,0.7774860056400822
703,1.0601680922162005,0.7633788700600028
704,0.9286094774390435,0.7422713321694279
705,0.5448200782933523,0.7282060574320581
706,0.5448200782933522,0.7043567246692063
707,0.5448200782933523,0.6823814756197499
708,0.4516228221820041,0.661273937729175
709,0.5448200782933522,0.636500236348586
710,0.5886729498857378,0.6260813407097785
